,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
1487,1487,51633,20,hybrid,1000,216,Gambia,alpha,979645.4805049696,1060.0,978609.4831186108,722,22.136642,0.016,1.67,0.02672,1.0,7.228999999999999
1490,1490,51633,20,hybrid,1000,216,Gambia,alpha,982085.3959142176,1240.0,981003.2794748474,976,22.15731,0.016,1.67,0.02672,1.0,7.228999999999999
1491,1491,51633,20,hybrid,1000,216,Mozambique,beta,787111.3438550706,865.159780352,786097.653317217,601,22.283201,0.016,1.0,0.016,1.0,3.366
1492,1492,51633,20,hybrid,1000,216,Gambia,alpha,982983.0722139466,1180.0,981901.0337010556,612,22.248465,0.016,1.67,0.02672,1.0,7.228999999999999
1493,1493,51633,20,hybrid,1000,216,Gambia,delta,1003146.9300657556,1120.0,1002075.3991899329,963,22.2319,0.016,2.2,0.0352,1.0,7.228999999999999
1495,1495,51633,20,hybrid,1000,216,Gambia,alpha,980947.5251271736,820.0,979988.586005101,292,22.171282,0.016,1.67,0.02672,1.0,7.228999999999999
1499,1499,51633,20,hybrid,1000,216,Gambia,alpha,983452.0928788814,980.0,982491.1999867832,520,22.311676,0.016,1.67,0.02672,1.0,7.228999999999999
1502,1502,51633,20,hybrid,1000,216,Mozambique,beta,787971.409415693,1006.1917364224,787286.0270142272,99,22.285097,0.016,1.0,0.016,1.0,3.366
1503,1503,51633,20,hybrid,1000,216,Gambia,alpha,978384.0354770746,800.0,977810.4239128588,532,22.15853,0.016,1.67,0.02672,1.0,7.228999999999999
1504,1504,51633,20,hybrid,1000,216,Mozambique,beta,783378.8985083579,940.0,782048.8636033841,35,22.164305,0.016,1.0,0.016,1.0,3.366
1505,1505,51633,20,hybrid,1000,216,Gambia,gamma,997787.4641365586,960.0,996846.453356952,119,22.09499,0.016,2.0,0.032,1.0,7.228999999999999
1508,1508,51633,20,hybrid,1000,216,Gambia,alpha,980564.5144269736,1180.0,979487.2902003016,971,22.20946,0.016,1.67,0.02672,1.0,7.228999999999999
1511,1511,51633,20,hybrid,1000,216,Mozambique,gamma,949824.598743846,1260.0,948497.7776995412,877,22.249243,0.016,2.0,0.032,1.0,3.366
1512,1512,51633,20,hybrid,1000,216,Mozambique,beta,787263.925894607,1007.43008370688,786206.2289443864,200,22.28206,0.016,1.0,0.016,1.0,3.366
1515,1515,51633,20,hybrid,1000,216,Mozambique,gamma,951009.5620595468,1220.0,949948.1787507358,390,22.236938,0.016,2.0,0.032,1.0,3.366
1516,1516,51633,20,hybrid,1000,216,Mozambique,beta,785000.5664670985,880.0,784437.978656725,148,22.347229,0.016,1.0,0.016,1.0,3.366
1519,1519,51633,20,hybrid,1000,216,Mozambique,beta,778030.8940381279,700.0,776736.495261994,87,22.096067,0.016,1.0,0.016,1.0,3.366
1521,1521,51633,20,hybrid,1000,216,Mozambique,beta,781287.3949532008,840.0,780198.3492349405,647,22.213938,0.016,1.0,0.016,1.0,3.366
1523,1523,51633,20,hybrid,1000,216,Gambia,alpha,980614.115626724,1220.0,979393.562332161,214,22.22663,0.016,1.67,0.02672,1.0,7.228999999999999
1526,1526,51633,20,hybrid,1000,216,Mozambique,alpha,924384.5354388752,1080.0,923519.982196579,80,22.30283,0.016,1.67,0.02672,1.0,3.366
1528,1528,51633,20,hybrid,1000,216,Mozambique,beta,791586.1150738052,1150.6993205379072,790336.4719252505,244,22.402613,0.016,1.0,0.016,1.0,3.366
1529,1529,51633,20,hybrid,1000,216,Mozambique,delta,961672.6402811726,960.0,960942.8361908564,879,22.200682,0.016,2.2,0.0352,1.0,3.366
1530,1530,51633,20,hybrid,1000,216,Gambia,alpha,982228.6264551386,780.0,981438.0933089248,650,22.211535,0.016,1.67,0.02672,1.0,7.228999999999999
1531,1531,51633,20,hybrid,1000,216,Gambia,delta,1003445.1429314648,1120.0,1002386.9087222142,738,22.156267,0.016,2.2,0.0352,1.0,7.228999999999999
1532,1532,51633,20,hybrid,1000,216,Mozambique,delta,959056.1751452092,1353.720368700383,957511.6301679806,163,22.314423,0.016,2.2,0.0352,1.0,3.366
1533,1533,51633,20,hybrid,1000,216,Gambia,alpha,982518.7579736396,1120.0,981448.9949585982,767,22.199572,0.016,1.67,0.02672,1.0,7.228999999999999
1534,1534,51633,20,hybrid,1000,216,Mozambique,alpha,919074.0639333552,1060.0,917991.3601796778,310,22.222305,0.016,1.67,0.02672,1.0,3.366
1536,1536,51633,20,hybrid,1000,216,Gambia,alpha,979272.7500214828,1260.0000000000002,977919.805249078,785,22.12831,0.016,1.67,0.02672,1.0,7.228999999999999
1539,1539,51633,20,hybrid,1000,216,Mozambique,beta,778887.4495984841,887.4300837068799,777976.8179272178,209,22.25216,0.016,1.0,0.016,1.0,3.366
1545,1545,51633,20,hybrid,1000,216,Gambia,alpha,981203.0087080495,960.0,980321.4402753956,827,22.181479,0.016,1.67,0.02672,1.0,7.228999999999999
1546,1546,51633,20,hybrid,1000,216,Gambia,beta,901482.2231464444,1100.0,900052.5507250463,465,22.216974,0.016,1.0,0.016,1.0,7.228999999999999
1547,1547,51633,20,hybrid,1000,216,Mozambique,beta,780112.5098147215,920.0,778822.8912246095,454,22.228495,0.016,1.0,0.016,1.0,3.366
1549,1549,51633,20,hybrid,1000,216,Gambia,delta,1002710.6501190604,1300.0,1001472.495691456,397,22.280113,0.016,2.2,0.0352,1.0,7.228999999999999
1552,1552,51633,20,hybrid,1000,216,Mozambique,beta,785470.1807584135,785.159780352,784562.4816260049,746,22.322376,0.016,1.0,0.016,1.0,3.366
1553,1553,51633,20,hybrid,1000,216,Gambia,alpha,982908.354542354,1040.0,982119.4279956697,61,22.29855,0.016,1.67,0.02672,1.0,7.228999999999999
1554,1554,51633,20,hybrid,1000,216,Mozambique,beta,780261.2173639758,800.0,778977.5857340841,432,22.286293,0.016,1.0,0.016,1.0,3.366
1555,1555,51633,20,hybrid,1000,216,Gambia,alpha,982484.339632934,1140.0,981619.7460065698,254,22.2641,0.016,1.67,0.02672,1.0,7.228999999999999
1556,1556,51633,20,hybrid,1000,216,Mozambique,beta,780265.9189806407,1025.159780352,779178.4075261267,449,22.169495,0.016,1.0,0.016,1.0,3.366
1560,1560,51633,20,hybrid,1000,216,Mozambique,beta,784986.5288552261,746.1917364224,784593.3965267673,448,22.2326,0.016,1.0,0.016,1.0,3.366
1561,1561,51633,20,hybrid,1000,216,Mozambique,gamma,950199.3800962674,1220.0,949084.8830923886,668,22.241173,0.016,2.0,0.032,1.0,3.366
1564,1564,51633,20,hybrid,1000,216,Mozambique,alpha,919149.5787834834,1140.0,917584.8186797948,817,22.335466,0.016,1.67,0.02672,1.0,3.366
1565,1565,51633,20,hybrid,1000,216,Mozambique,beta,789826.5692932981,1020.0,788330.3405404311,297,22.22542,0.016,1.0,0.016,1.0,3.366
1566,1566,51633,20,hybrid,1000,216,Gambia,alpha,982608.6541947784,980.0,981823.316300201,17,22.213936,0.016,1.67,0.02672,1.0,7.228999999999999
1567,1567,51633,20,hybrid,1000,216,Mozambique,alpha,916887.3145043424,960.0,916214.5956941638,630,22.167883,0.016,1.67,0.02672,1.0,3.366
1568,1568,51633,20,hybrid,1000,216,Mozambique,beta,788856.7165327903,1145.159780352,786971.9385215491,977,22.249903,0.016,1.0,0.016,1.0,3.366
1570,1570,51633,20,hybrid,1000,216,Gambia,alpha,978982.3016620608,980.0,977819.7536887936,79,22.227655,0.016,1.67,0.02672,1.0,7.228999999999999
1571,1571,51633,20,hybrid,1000,216,Gambia,delta,1000707.3698741776,1080.0000000000002,999523.5591343076,352,22.117647,0.016,2.2,0.0352,1.0,7.228999999999999
1572,1572,51633,20,hybrid,1000,216,Gambia,gamma,995702.1001779556,820.0,994770.078943843,86,22.026386,0.016,2.0,0.032,1.0,7.228999999999999
1575,1575,51633,20,hybrid,1000,216,Gambia,alpha,984212.4344779146,960.0,983045.927119565,516,22.327026,0.016,1.67,0.02672,1.0,7.228999999999999
1577,1577,51633,20,hybrid,1000,216,Gambia,alpha,978866.2013011402,1060.0,977907.3555040044,777,22.236061,0.016,1.67,0.02672,1.0,7.228999999999999
1579,1579,51633,20,hybrid,1000,216,Mozambique,beta,787467.2587879784,1060.0,786501.3423468638,798,22.398365,0.016,1.0,0.016,1.0,3.366
1588,1588,51633,20,hybrid,1000,216,Mozambique,beta,791500.9024487537,1180.0,790685.1256420093,921,22.328932,0.016,1.0,0.016,1.0,3.366
1589,1589,51633,20,hybrid,1000,216,Gambia,delta,1000388.3799967648,960.0,999422.258984651,922,22.038794,0.016,2.2,0.0352,1.0,7.228999999999999
1590,1590,51633,20,hybrid,1000,216,Mozambique,beta,775144.0907161685,1018.4884258895036,774186.3383972384,220,22.293095,0.016,1.0,0.016,1.0,3.366
1591,1591,51633,20,hybrid,1000,216,Mozambique,beta,784122.1196967047,940.0,783331.5375643319,809,22.312746,0.016,1.0,0.016,1.0,3.366
1592,1592,51633,20,hybrid,1000,216,Gambia,alpha,979308.438764713,920.0,978395.7742948072,628,22.228113,0.016,1.67,0.02672,1.0,7.228999999999999
1593,1593,51633,20,hybrid,1000,216,Mozambique,beta,788848.8077665223,1120.0,787446.7799759428,129,22.320257,0.016,1.0,0.016,1.0,3.366
1595,1595,51633,20,hybrid,1000,216,Gambia,alpha,981912.3106847806,1060.0,980949.7805479493,418,22.336803,0.016,1.67,0.02672,1.0,7.228999999999999
1596,1596,51633,20,hybrid,1000,216,Mozambique,delta,961945.0246869664,1380.0,960972.5580301262,317,22.236244,0.016,2.2,0.0352,1.0,3.366
1597,1597,51633,20,hybrid,1000,216,Mozambique,beta,779683.4277837019,1220.0,778696.7623786054,249,22.31515,0.016,1.0,0.016,1.0,3.366
1598,1598,51633,20,hybrid,1000,216,Gambia,alpha,982419.758423556,1104.8785790778284,981481.171006978,686,22.245667,0.016,1.67,0.02672,1.0,7.228999999999999
1599,1599,51633,20,hybrid,1000,216,Mozambique,beta,790655.8529500739,1040.0,789854.2203460057,693,22.296007,0.016,1.0,0.016,1.0,3.366
1600,1600,51633,20,hybrid,1000,216,Gambia,alpha,983243.1528491236,960.0,982235.296736284,932,22.181326,0.016,1.67,0.02672,1.0,7.228999999999999
1603,1603,51633,20,hybrid,1000,216,Mozambique,alpha,920400.2858833376,1220.0,918976.8421234502,316,22.247215,0.016,1.67,0.02672,1.0,3.366
1605,1605,51633,20,hybrid,1000,216,Gambia,alpha,982251.340642211,1140.0,980920.2062040708,919,22.365248,0.016,1.67,0.02672,1.0,7.228999999999999
1607,1607,51633,20,hybrid,1000,216,Mozambique,gamma,949803.7381273004,1360.0,948425.0626329113,259,22.383234,0.016,2.0,0.032,1.0,3.366
1610,1610,51633,20,hybrid,1000,216,Gambia,alpha,982183.9780028984,1260.0,980998.013905329,335,22.36642,0.016,1.67,0.02672,1.0,7.228999999999999
1611,1611,51633,20,hybrid,1000,216,Mozambique,alpha,921662.2819348412,1346.2097641251385,920375.4220301388,797,22.3561,0.016,1.67,0.02672,1.0,3.366
1612,1612,51633,20,hybrid,1000,216,Mozambique,beta,785860.0148984973,1120.0,784894.7565463133,197,22.180662,0.016,1.0,0.016,1.0,3.366
1618,1618,51633,20,hybrid,1000,216,Mozambique,delta,960204.5121039564,1420.0,958548.9735593862,321,22.371815,0.016,2.2,0.0352,1.0,3.366
1619,1619,51633,20,hybrid,1000,216,Gambia,alpha,979739.1306918076,1240.0,978737.7471274678,588,22.193342,0.016,1.67,0.02672,1.0,7.228999999999999
1620,1620,51633,20,hybrid,1000,216,Gambia,alpha,982609.5307484812,760.0,981864.1182274368,457,22.197895,0.016,1.67,0.02672,1.0,7.228999999999999
1621,1621,51633,20,hybrid,1000,216,Gambia,alpha,980884.0533594226,1320.0,979379.8269928097,145,22.180674,0.016,1.67,0.02672,1.0,7.228999999999999
1622,1622,51633,20,hybrid,1000,216,Gambia,alpha,979643.6755549548,1200.0,978599.7207651231,692,22.33311,0.016,1.67,0.02672,1.0,7.228999999999999
1623,1623,51633,20,hybrid,1000,216,Mozambique,beta,786093.402116596,887.4300837068799,785267.9061612498,796,22.373547,0.016,1.0,0.016,1.0,3.366
1628,1628,51633,20,hybrid,1000,216,Mozambique,beta,786222.5950867664,1020.0,785683.0652139683,637,22.259052,0.016,1.0,0.016,1.0,3.366
1630,1630,51633,20,hybrid,1000,216,Gambia,alpha,981636.9272996428,1420.0,980332.347918778,563,22.317299,0.016,1.67,0.02672,1.0,7.228999999999999
1634,1634,51633,20,hybrid,1000,216,Mozambique,beta,786556.2186515159,880.0,785622.0000783347,302,22.355206,0.016,1.0,0.016,1.0,3.366
1636,1636,51633,20,hybrid,1000,216,Mozambique,beta,781179.1309359416,1020.0,780226.440931966,646,22.156279,0.016,1.0,0.016,1.0,3.366
1638,1638,51633,20,hybrid,1000,216,Mozambique,gamma,951237.0157564258,1120.0,950332.8284254104,494,22.342157,0.016,2.0,0.032,1.0,3.366
1639,1639,51633,20,hybrid,1000,216,Mozambique,alpha,921572.813351228,1120.0,920432.6439424217,33,22.356543,0.016,1.67,0.02672,1.0,3.366
1640,1640,51633,20,hybrid,1000,216,Gambia,alpha,980551.7145791808,1180.0,979249.8222127045,362,22.215458,0.016,1.67,0.02672,1.0,7.228999999999999
1642,1642,51633,20,hybrid,1000,216,Gambia,alpha,982785.9629950256,1160.0000000000002,981552.4758657028,651,22.186136,0.016,1.67,0.02672,1.0,7.228999999999999
1644,1644,51633,20,hybrid,1000,216,Mozambique,beta,788120.918752437,920.0,787019.5281237139,487,22.148958,0.016,1.0,0.016,1.0,3.366
1647,1647,51633,20,hybrid,1000,216,Gambia,beta,893068.9516357441,1068.916100448256,891418.1683093108,320,22.077753,0.016,1.0,0.016,1.0,7.228999999999999
1648,1648,51633,20,hybrid,1000,216,Gambia,beta,900103.3954327629,1100.0,899267.7488177416,382,22.186993,0.016,1.0,0.016,1.0,7.228999999999999
1652,1652,51633,20,hybrid,1000,216,Gambia,alpha,979181.5430435888,960.0,978142.2623228988,124,22.065516,0.016,1.67,0.02672,1.0,7.228999999999999
1653,1653,51633,20,hybrid,1000,216,Mozambique,beta,782462.8829726698,1140.0,781350.1953090972,341,22.394386,0.016,1.0,0.016,1.0,3.366
1655,1655,51633,20,hybrid,1000,216,Mozambique,beta,784789.4559367587,1160.0,783356.9017187096,89,22.350548,0.016,1.0,0.016,1.0,3.366
1660,1660,51633,20,hybrid,1000,216,Mozambique,beta,787506.3649685768,935.0224425607496,786676.401300807,95,22.284136,0.016,1.0,0.016,1.0,3.366
1662,1662,51633,20,hybrid,1000,216,Mozambique,beta,781027.3113871953,1045.159780352,779951.5938861559,968,22.33013,0.016,1.0,0.016,1.0,3.366
1664,1664,51633,20,hybrid,1000,216,Mozambique,beta,786349.5437197676,1040.0,785185.1383606058,811,22.283812,0.016,1.0,0.016,1.0,3.366
1665,1665,51633,20,hybrid,1000,216,Mozambique,beta,783861.1402757468,1186.1917364224,782766.8290438037,664,22.194002,0.016,1.0,0.016,1.0,3.366
1666,1666,51633,20,hybrid,1000,216,Gambia,alpha,980128.0983358414,1080.0,978894.4634981792,838,22.205318,0.016,1.67,0.02672,1.0,7.228999999999999
1668,1668,51633,20,hybrid,1000,216,Mozambique,beta,787153.5497115991,1060.0,786849.5761385546,546,22.3414,0.016,1.0,0.016,1.0,3.366
1670,1670,51633,20,hybrid,1000,216,Mozambique,beta,778753.1701852262,880.0,777850.4643922024,482,22.306185,0.016,1.0,0.016,1.0,3.366
1671,1671,51633,20,hybrid,1000,216,Mozambique,beta,780112.5098147215,920.0,778822.8912246095,454,22.228495,0.016,1.0,0.016,1.0,3.366
1673,1673,51633,20,hybrid,1000,216,Gambia,alpha,978949.862323177,1200.0,977716.7143113242,905,22.29528,0.016,1.67,0.02672,1.0,7.228999999999999
1683,1683,51633,20,hybrid,1000,216,Gambia,alpha,980585.229432396,1220.0,979593.440829893,953,22.166643,0.016,1.67,0.02672,1.0,7.228999999999999
1684,1684,51633,20,hybrid,1000,216,Gambia,alpha,980364.8651790976,1000.0,979556.9933860864,57,22.119993,0.016,1.67,0.02672,1.0,7.228999999999999
1685,1685,51633,20,hybrid,1000,216,Gambia,alpha,981039.92997599,780.0,980090.7902095446,148,22.266588,0.016,1.67,0.02672,1.0,7.228999999999999
1686,1686,51633,20,hybrid,1000,216,Gambia,alpha,981238.5866340656,1260.0,979921.5756514572,165,22.09193,0.016,1.67,0.02672,1.0,7.228999999999999
1687,1687,51633,20,hybrid,1000,216,Mozambique,beta,783868.664268451,1000.0,782879.1093077064,263,22.167454,0.016,1.0,0.016,1.0,3.366
1688,1688,51633,20,hybrid,1000,216,Gambia,alpha,981325.7722438732,900.0,980324.922904857,430,22.22009,0.016,1.67,0.02672,1.0,7.228999999999999
1689,1689,51633,20,hybrid,1000,216,Mozambique,alpha,919765.0332685858,980.0,918915.7471021436,981,22.359285,0.016,1.67,0.02672,1.0,3.366
1690,1690,51633,20,hybrid,1000,216,Gambia,delta,1002213.6270389438,940.0,1001358.4182182796,616,22.095211,0.016,2.2,0.0352,1.0,7.228999999999999
1691,1691,51633,20,hybrid,1000,216,Gambia,alpha,982286.9158761807,1360.0,980989.9687237334,215,22.280664,0.016,1.67,0.02672,1.0,7.228999999999999
1694,1694,51633,20,hybrid,1000,216,Mozambique,beta,778869.518084941,883.5831808,777858.273134446,451,22.1073,0.016,1.0,0.016,1.0,3.366
1695,1695,51633,20,hybrid,1000,216,Gambia,alpha,980623.4926374704,1020.0,979573.1537734726,916,22.10035,0.016,1.67,0.02672,1.0,7.228999999999999
1698,1698,51633,20,hybrid,1000,216,Mozambique,beta,784472.955468552,1200.0,783433.8944331531,501,22.314821,0.016,1.0,0.016,1.0,3.366
1702,1702,51633,20,hybrid,1000,216,Mozambique,beta,780919.6178876087,1064.3211406671871,779825.341212162,954,22.184511,0.016,1.0,0.016,1.0,3.366
1703,1703,51633,20,hybrid,1000,216,Mozambique,beta,793795.0558577531,948.916100448256,792862.5234494449,685,22.422535,0.016,1.0,0.016,1.0,3.366
1706,1706,51633,20,hybrid,1000,216,Mozambique,beta,783291.0551832243,1280.0,782339.1241924483,330,22.30044,0.016,1.0,0.016,1.0,3.366
1707,1707,51633,20,hybrid,1000,216,Mozambique,beta,785889.0579875144,660.0,785601.5162682643,939,22.186562,0.016,1.0,0.016,1.0,3.366
1709,1709,51633,20,hybrid,1000,216,Mozambique,beta,787420.3377534368,1240.0,785880.1634392536,338,22.497187,0.016,1.0,0.016,1.0,3.366
1711,1711,51633,20,hybrid,1000,216,Mozambique,beta,784654.014420911,960.0,784067.4977866404,118,22.332552,0.016,1.0,0.016,1.0,3.366
1712,1712,51633,20,hybrid,1000,216,Mozambique,beta,795587.315574653,880.0,794896.7196801449,800,22.260378,0.016,1.0,0.016,1.0,3.366
1714,1714,51633,20,hybrid,1000,216,Mozambique,gamma,950419.6354060228,1316.205621968044,949279.2780504788,63,22.3234,0.016,2.0,0.032,1.0,3.366
1715,1715,51633,20,hybrid,1000,216,Gambia,alpha,980668.7794506872,1340.0,979417.3649403148,492,22.16285,0.016,1.67,0.02672,1.0,7.228999999999999
1718,1718,51633,20,hybrid,1000,216,Mozambique,gamma,949380.5427135752,1220.0,948122.3698425224,848,22.37562,0.016,2.0,0.032,1.0,3.366
1719,1719,51633,20,hybrid,1000,216,Gambia,gamma,996799.0774425744,720.0,996332.494414042,513,22.204346,0.016,2.0,0.032,1.0,7.228999999999999
1721,1721,51633,20,hybrid,1000,216,Mozambique,beta,772685.3426586275,1020.0,771817.9767398804,814,22.168554,0.016,1.0,0.016,1.0,3.366
1722,1722,51633,20,hybrid,1000,216,Mozambique,delta,961994.3226697204,1280.0,961012.2866631022,857,22.244186,0.016,2.2,0.0352,1.0,3.366
1723,1723,51633,20,hybrid,1000,216,Gambia,alpha,981423.0670729092,1100.0000000000002,980386.5039447708,69,22.224411,0.016,1.67,0.02672,1.0,7.228999999999999
1724,1724,51633,20,hybrid,1000,216,Gambia,alpha,983125.1997416652,940.0,982074.4157099356,285,22.317818,0.016,1.67,0.02672,1.0,7.228999999999999
1727,1727,51633,20,hybrid,1000,216,Gambia,alpha,982384.9111658194,920.0,981642.852648644,637,22.178055,0.016,1.67,0.02672,1.0,7.228999999999999
1732,1732,51633,20,hybrid,1000,216,Gambia,alpha,982848.0246289944,1140.0,981889.1930134048,927,22.357231,0.016,1.67,0.02672,1.0,7.228999999999999
1733,1733,51633,20,hybrid,1000,216,Gambia,alpha,980491.4754555024,1140.0,979550.144691664,403,22.110554,0.016,1.67,0.02672,1.0,7.228999999999999
1734,1734,51633,20,hybrid,1000,216,Mozambique,beta,780877.4829347993,1380.0,779489.9599334183,28,22.201174,0.016,1.0,0.016,1.0,3.366
1737,1737,51633,20,hybrid,1000,216,Gambia,delta,1002926.7002892606,1180.0,1001755.2372745184,610,22.035631,0.016,2.2,0.0352,1.0,7.228999999999999
1738,1738,51633,20,hybrid,1000,216,Gambia,alpha,980390.317159684,700.0,979779.878119386,202,22.079937,0.016,1.67,0.02672,1.0,7.228999999999999
1739,1739,51633,20,hybrid,1000,216,Gambia,alpha,981072.060630375,880.0,980161.5080554708,117,22.139364,0.016,1.67,0.02672,1.0,7.228999999999999
1740,1740,51633,20,hybrid,1000,216,Mozambique,beta,777194.1202935746,1120.0,775652.7289920069,891,22.26774,0.016,1.0,0.016,1.0,3.366
1742,1742,51633,20,hybrid,1000,216,Mozambique,beta,781481.271781343,980.0,780851.1817416875,315,22.337294,0.016,1.0,0.016,1.0,3.366
1743,1743,51633,20,hybrid,1000,216,Gambia,alpha,979071.7058295426,920.0,978327.6139961428,397,22.280113,0.016,1.67,0.02672,1.0,7.228999999999999
1744,1744,51633,20,hybrid,1000,216,Gambia,alpha,981737.3045060429,980.0,980658.4996363958,812,22.066706,0.016,1.67,0.02672,1.0,7.228999999999999
1747,1747,51633,20,hybrid,1000,216,Mozambique,alpha,922319.1926473312,1040.0,921075.15500259,3,22.425438,0.016,1.67,0.02672,1.0,3.366
1749,1749,51633,20,hybrid,1000,216,Mozambique,beta,777379.5011256372,860.0,776134.8477377454,42,22.20864,0.016,1.0,0.016,1.0,3.366
1751,1751,51633,20,hybrid,1000,216,Mozambique,beta,787864.6764812714,1220.0,786737.7574245036,728,22.393131,0.016,1.0,0.016,1.0,3.366
1753,1753,51633,20,hybrid,1000,216,Gambia,alpha,983212.77189961,1460.0,981661.6891447878,739,22.164927,0.016,1.67,0.02672,1.0,7.228999999999999
1754,1754,51633,20,hybrid,1000,216,Mozambique,beta,779139.2890215511,967.43008370688,778211.2506737356,49,22.326735,0.016,1.0,0.016,1.0,3.366
1755,1755,51633,20,hybrid,1000,216,Gambia,alpha,979251.3212752204,980.0,978139.7365898537,675,22.142252,0.016,1.67,0.02672,1.0,7.228999999999999
1756,1756,51633,20,hybrid,1000,216,Mozambique,beta,782070.2549874709,900.0,781340.0946175974,167,22.272942,0.016,1.0,0.016,1.0,3.366
1757,1757,51633,20,hybrid,1000,216,Mozambique,beta,777379.5011256372,860.0,776134.8477377454,42,22.20864,0.016,1.0,0.016,1.0,3.366
1758,1758,51633,20,hybrid,1000,216,Gambia,delta,1002535.9064549372,1340.0,1001336.858155007,711,22.29916,0.016,2.2,0.0352,1.0,7.228999999999999
1759,1759,51633,20,hybrid,1000,216,Gambia,alpha,980609.489064936,1000.0,979654.999495044,595,22.185991,0.016,1.67,0.02672,1.0,7.228999999999999
1760,1760,51633,20,hybrid,1000,216,Gambia,alpha,981839.439084029,820.0,980804.2904437992,907,22.21801,0.016,1.67,0.02672,1.0,7.228999999999999
1761,1761,51633,20,hybrid,1000,216,Gambia,alpha,982048.2670281428,1140.0,980968.076292426,429,22.242842,0.016,1.67,0.02672,1.0,7.228999999999999
